Image,F1,Jaccard,Recall,Precision
2285.png,0.6964006259780907,0.5342136854741897,0.5640050697084917,0.9100204498977505
1262.png,0.6789587852494576,0.5139573070607554,1.0,0.5139573070607554
2098.png,0.05727605727605727,0.029482344874871443,0.09684684684684684,0.04066193853427896
1662.png,0.8987341772151899,0.8160919540229885,1.0,0.8160919540229885
1739.png,0.9634941329856584,0.929559748427673,0.986648865153538,0.9414012738853503
557.png,0.43401015228426393,0.2771474878444084,0.28476269775187346,0.912
2718.png,0.8792229729729728,0.7844762622456669,0.839516129032258,0.9228723404255319
2172.png,0.17017543859649123,0.09300095877277086,0.09300095877277086,1.0
2729.png,0.7915799213509136,0.6550535987748851,0.6814018319394664,0.9442604856512141
361.png,0.9281767955801105,0.865979381443299,0.8713692946058091,0.9929078014184397
2647.png,0.0,0.0,0.0,0.0
2489.png,0.9251025991792065,0.8606426980591791,0.8720180528691167,0.9850691915513474
822.png,0.8638888888888889,0.7603911980440098,0.8885714285714286,0.8405405405405405
2305.png,0.757086472909939,0.609122401847575,0.6202233980011758,0.9714548802946593
2655.png,0.7032464563328762,0.5423131170662906,0.5687869822485208,0.9209580838323354
2957.png,0.8274539877300613,0.7056899934597777,0.7904761904761904,0.8680611423974256
1194.png,0.8867924528301886,0.7966101694915254,0.8057142857142857,0.986013986013986
2198.png,0.8882445967316815,0.7989568515884305,0.8308678500986193,0.9541336353340883
2497.png,0.0,0.0,0.0,0.0
1867.png,0.9110005527915975,0.8365482233502538,0.8451282051282051,0.988009592326139
2345.png,0.8958464443045939,0.8113422627529211,0.9800344234079174,0.8249782671689365
1561.png,0.9142212189616253,0.841995841995842,0.995085995085995,0.8455114822546973
3035.png,0.9274067455885638,0.8646397334443982,0.9202127659574468,0.934714092751013
2789.png,0.6051599587203302,0.4338561704646345,0.4346279276608361,0.9959239130434783
593.png,0.9540000000000001,0.9120458891013384,0.9120458891013384,1.0
2190.png,0.888888888888889,0.8,0.8113511770396646,0.9828125
12.png,0.9784394250513346,0.9577889447236181,0.9911596463858554,0.9660415610745058
580.png,0.9650680876258141,0.9324942791762014,0.9565727699530516,0.973715651135006
2006.png,0.8456883509833586,0.7326343381389253,0.7543859649122807,0.9621342512908778
1902.png,0.8914369358380093,0.804137323943662,0.8185483870967742,0.9785752544188537
2825.png,0.875,0.7777777777777778,0.958656330749354,0.8047722342733189
730.png,0.8673363352961552,0.7657492354740061,0.9773614363778298,0.7795765877957659
3010.png,0.15873015873015872,0.08620689655172414,0.08620689655172414,1.0
1616.png,0.8298755186721991,0.7092198581560284,0.7092198581560284,1.0
1590.png,0.5866666666666667,0.41509433962264153,0.41621621621621624,0.9935483870967742
1087.png,0.0,0.0,0.0,0.0
702.png,0.7831669044222539,0.6436107854630715,0.6535714285714286,0.9768683274021353
2263.png,0.9708006279434851,0.9432580841976815,0.9828353464717101,0.9590570719602978
479.png,0.9033333333333333,0.8237082066869301,0.8713826366559485,0.9377162629757786
2411.png,0.7765237020316027,0.6346863468634686,0.6346863468634686,1.0
3029.png,0.640102827763496,0.4706994328922495,0.4877571008814887,0.930841121495327
1539.png,0.9673808145145725,0.9368224299065421,0.9675675675675676,0.967194133539174
3001.png,0.7142417717625347,0.5555023923444976,0.5571017274472169,0.9948586118251928
2503.png,0.8147286821705426,0.6873773708306082,0.7385804638088546,0.9083837510803803
2403.png,0.8071895424836601,0.6767123287671233,0.7340267459138187,0.896551724137931
2429.png,0.7470326409495549,0.596210775606868,0.596210775606868,1.0
1795.png,0.7717948717948717,0.6283924843423799,0.6459227467811158,0.9585987261146497
2182.png,0.7919129082426128,0.6555097837281153,0.8791436464088398,0.7204301075268817
1542.png,0.9180974935859482,0.848595403137541,0.890846418996553,0.9470684039087948
1520.png,0.7969052224371374,0.662379421221865,0.8207171314741036,0.7744360902255639
246.png,0.8179487179487179,0.6919739696312365,0.9637462235649547,0.7104677060133631
250.png,0.9204025617566332,0.8525423728813559,0.8934280639431617,0.9490566037735849
607.png,0.005649717514124295,0.0028328611898017,0.0028328611898017,1.0
2110.png,0.0,0.0,0.0,0.0
2665.png,0.8834065562690099,0.7911622276029056,0.8367477592829705,0.9355762347888332
1959.png,0.4958448753462604,0.3296500920810313,0.8605769230769231,0.34824902723735407
364.png,0.9607410674900749,0.9244482173174873,0.9268085106382978,0.9972527472527473
2737.png,0.0,0.0,0.0,0.0
162.png,0.963855421686747,0.9302325581395349,0.9370424597364568,0.9922480620155039
2372.png,0.5750000000000001,0.40350877192982454,0.8980952380952381,0.4228699551569507
1475.png,0.0,0.0,0.0,0.0
2216.png,0.8418418418418419,0.7268798617113224,0.756975697569757,0.9481397970687712
873.png,0.765432098765432,0.62,0.6378600823045267,0.9567901234567902
1094.png,0.617283950617284,0.44642857142857145,0.44642857142857145,1.0
3060.png,0.825405707890319,0.70271557884707,0.7331013916500994,0.9443021766965429
1638.png,0.9494438827098077,0.9037536092396535,0.9740663900414938,0.9260355029585798
1748.png,0.9190751445086706,0.8502673796791443,1.0,0.8502673796791443
947.png,0.9065817409766455,0.829126213592233,0.830739299610895,0.9976635514018691
1374.png,0.9078014184397162,0.8311688311688312,0.9552238805970149,0.8648648648648649
1671.png,0.0,0.0,0.0,0.0
2296.png,0.0,0.0,0.0,0.0
174.png,0.9399435711406691,0.8866920152091254,0.9073929961089494,0.9749163879598662
1868.png,0.0,0.0,0.0,0.0
2867.png,0.924682099771764,0.8599151000606429,0.9310571240971767,0.9183937823834197
1602.png,0.9577922077922079,0.9190031152647975,0.944,0.9719934102141681
1093.png,0.5891891891891893,0.41762452107279696,0.41762452107279696,1.0
660.png,0.9700061211997553,0.9417591125198098,0.9611807521229276,0.978995057660626
870.png,0.7072135785007072,0.5470459518599562,0.9633911368015414,0.5586592178770949
93.png,0.6660395108184384,0.4992947813822285,0.5454545454545454,0.855072463768116
1141.png,0.9411764705882353,0.8888888888888888,0.8977955911823647,0.9889624724061811
1710.png,0.7188519243313765,0.5610997963340122,0.5610997963340122,1.0
1098.png,0.8928571428571429,0.8064516129032258,0.9328358208955224,0.8561643835616438
2771.png,0.7966987620357633,0.6620941929583904,0.8696696696696696,0.7350253807106599
1170.png,0.9817518248175182,0.96415770609319,0.9835466179159049,0.9799635701275046
2159.png,0.6923076923076923,0.5294117647058824,0.6283018867924528,0.7708333333333334
1793.png,0.7774294670846394,0.6358974358974359,0.6775956284153005,0.9117647058823529
1500.png,0.955288985823337,0.9144050104384134,0.9594742606790799,0.9511400651465798
1907.png,0.8324220006432937,0.7129476584022039,0.9578090303478904,0.7360637087599545
2654.png,0.8345021037868163,0.7160048134777377,0.7164358819987959,0.9991603694374476
2831.png,0.1926605504587156,0.1065989847715736,0.107600341588386,0.9197080291970803
2173.png,0.0,0.0,0.0,0.0
894.png,0.6499102333931778,0.48138297872340424,0.4839572192513369,0.9890710382513661
1800.png,0.780045351473923,0.6394052044609665,0.6394052044609665,1.0
1129.png,0.9274563820018366,0.8647260273972602,0.8647260273972602,1.0
621.png,0.45334796926454435,0.2931156848828957,0.29927536231884055,0.9343891402714932
1174.png,0.968489341983318,0.9389038634321654,0.956959706959707,0.9803001876172608
3042.png,0.4797430830039526,0.31556711082222944,0.6862190812720848,0.3687808583364983
879.png,0.7438386855862584,0.5921521997621879,1.0,0.5921521997621879
3056.png,0.750118091639112,0.600151171579743,0.7686350435624395,0.7324723247232472
2827.png,0.8921348314606741,0.8052738336713996,0.9875621890547264,0.8135245901639344
91.png,0.8554216867469879,0.7473684210526316,0.7593582887700535,0.9793103448275862
145.png,0.8851022395326191,0.7938864628820961,0.9841212558643089,0.8041875552934238
1765.png,0.778523489932886,0.6373626373626373,0.725,0.8405797101449275
2249.png,0.0,0.0,0.0,0.0
2548.png,0.8742655699177438,0.7766179540709812,0.8122270742358079,0.9465648854961832
2964.png,0.4698672114402451,0.30707610146862485,0.46577561765897124,0.4740313272877164
2486.png,0.8988173455978975,0.8162291169451074,0.8852459016393442,0.9128113879003559
964.png,0.8015873015873015,0.6688741721854304,0.6688741721854304,1.0
1316.png,0.8927038626609441,0.8062015503875969,0.9341317365269461,0.8547945205479452
954.png,0.9184290030211482,0.8491620111731844,0.8941176470588236,0.9440993788819876
134.png,0.9805344770702739,0.9618122977346278,0.9769888231426693,0.9841059602649007
351.png,0.9298831385642737,0.8689547581903276,0.9964221824686941,0.8716744913928013
1873.png,0.9355092410538735,0.8788326560768378,0.9073226544622426,0.9655032467532467
1646.png,0.8793774319066149,0.7847222222222222,0.7943760984182777,0.9847494553376906
629.png,0.6373718351119481,0.46775184275184273,0.46789554531490013,0.9993438320209974
2428.png,0.8148541114058356,0.6875559534467324,0.6875559534467324,1.0
2473.png,0.8452554744525548,0.7319848293299621,0.9633943427620633,0.752925877763329
1846.png,0.7704761904761905,0.6266460108443067,0.9794188861985472,0.6350078492935636
1895.png,0.9453425712086222,0.8963503649635036,0.966168371361133,0.9253956292388847
2220.png,0.8220035778175312,0.6977980258162491,0.7236220472440945,0.9513457556935818
1282.png,0.4629370629370629,0.30118289353958144,0.33741080530071355,0.7371937639198218
2368.png,0.8170045045045045,0.6906235126130414,0.7123220422189495,0.9577557755775578
535.png,0.959743824336688,0.9226033421284081,0.947606142728094,0.9721964782205746
140.png,0.96011396011396,0.9232876712328767,0.9453015427769986,0.975397973950796
590.png,0.9579220779220778,0.9192422731804586,0.9294354838709677,0.9882100750267953
1296.png,0.0,0.0,0.0,0.0
2920.png,0.946132886187382,0.8977724741447892,0.9670094258783205,0.926138695116947
402.png,0.9803675856307434,0.9614911921343712,0.9923890063424947,0.9686339248865043
472.png,0.9425878320479864,0.8914100486223663,0.9874326750448833,0.9016393442622951
2855.png,0.3306865950490425,0.19809736989367654,0.7023809523809523,0.21624923640806354
1515.png,0.7897125567322238,0.6525,0.760932944606414,0.8207547169811321
1247.png,0.9669845928099778,0.9360795454545454,0.9441260744985673,0.9909774436090225
2450.png,0.6592287169536745,0.4916787264833575,0.554467564259486,0.812799043062201
1333.png,0.7481371087928465,0.5976190476190476,0.5976190476190476,1.0
1582.png,0.7536907536907538,0.6047381546134664,0.6047381546134664,1.0
1897.png,0.9243697478991597,0.859375,0.9365325077399381,0.9125188536953243
967.png,0.8668076109936576,0.7649253731343284,0.8167330677290837,0.9234234234234234
971.png,0.912718204488778,0.8394495412844036,0.8394495412844036,1.0
2007.png,0.6999195494770716,0.5383663366336634,0.6476426799007444,0.7613768961493582
1684.png,0.0,0.0,0.0,0.0
189.png,0.974169741697417,0.9496402877697842,0.9611650485436893,0.9875311720698254
36.png,0.9087093389296956,0.8326923076923077,0.8359073359073359,0.9954022988505747
55.png,0.0,0.0,0.0,0.0
2898.png,0.95079950799508,0.9062133645955451,0.9180522565320665,0.985969387755102
157.png,0.9767822105951602,0.9546180888462767,0.9903846153846154,0.9635483870967742
3004.png,0.0,0.0,0.0,0.0
1275.png,0.9380530973451328,0.8833333333333333,0.9298245614035088,0.9464285714285714
2343.png,0.8573849195142614,0.750370736529906,0.764735516372796,0.9755784061696658
434.png,0.9176954732510287,0.8479087452471483,0.9970193740685543,0.8500635324015248
149.png,0.9602847508430125,0.9236036036036036,0.9534970238095238,0.9671698113207547
87.png,0.9160125588697018,0.8450398262128892,0.9534313725490197,0.8814199395770392
2553.png,0.0,0.0,0.0,0.0
1641.png,0.8864668483197095,0.7960848287112561,0.9402697495183044,0.8384879725085911
1943.png,0.19598940597805523,0.10864093959731544,0.10900673400673401,0.9700374531835206
2618.png,0.6334070097884434,0.46349353049907577,0.5326606479022836,0.7811526479750779
981.png,0.3885350318471338,0.24110671936758893,0.24110671936758893,1.0
1729.png,0.96036278132348,0.9237479806138934,0.9694811800610377,0.951414309484193
2911.png,0.5701598579040853,0.3987577639751553,0.9567809239940388,0.4060721062618596
2250.png,0.0,0.0,0.0,0.0
1271.png,0.0,0.0,0.0,0.0
1630.png,0.9431438127090301,0.8924050632911392,0.9635535307517085,0.9235807860262009
1927.png,0.0,0.0,0.0,0.0
1103.png,0.0,0.0,0.0,0.0
213.png,0.9512934048007458,0.9071111111111111,0.9358092618065108,0.9672985781990522
1656.png,0.8838383838383839,0.7918552036199095,0.9210526315789473,0.8495145631067961
2588.png,0.0,0.0,0.0,0.0
2274.png,0.8799392097264438,0.7856173677069199,0.8097902097902098,0.9633943427620633
849.png,0.9263399254800803,0.8627869727709557,0.9022892238972641,0.9517078916372202
2986.png,0.562406015037594,0.3912133891213389,0.6254180602006689,0.5109289617486339
1588.png,0.014312977099236639,0.007208073041806823,0.007208073041806823,1.0
2688.png,0.0,0.0,0.0,0.0
1234.png,0.16254416961130744,0.08846153846153847,0.08846153846153847,1.0
745.png,0.8629814760364599,0.7589862942849754,0.8118948824343015,0.9209287731408848
387.png,0.9795918367346937,0.96,0.993103448275862,0.9664429530201343
103.png,0.8876543209876543,0.7980022197558269,0.9638069705093834,0.8226544622425629
1742.png,0.4731861198738171,0.30991735537190085,0.30991735537190085,1.0
636.png,0.9892255892255893,0.9786808794137242,0.9925675675675676,0.9859060402684564
2763.png,0.7175277643650412,0.5594879518072289,0.5763264039714552,0.9503709388590432
1446.png,0.9561068702290078,0.9159049360146252,0.9881656804733728,0.9260628465804066
2342.png,0.880569306930693,0.7866224433388612,0.7927576601671309,0.9902574808629089
2494.png,0.9208517476898354,0.85331347728965,0.9630252100840336,0.8822170900692841
2390.png,0.5237849017580145,0.35481611208406305,0.35481611208406305,1.0
2709.png,0.0,0.0,0.0,0.0
2604.png,0.6011350737797957,0.42973060694579684,0.662,0.5505197505197506
412.png,0.9724770642201834,0.9464285714285714,0.9509569377990431,0.9949937421777222
1097.png,0.5823129251700679,0.4107485604606526,0.622093023255814,0.5473145780051151
1311.png,0.875089221984297,0.7779187817258884,0.7869062901155327,0.9855305466237942
2081.png,0.04743083003952569,0.024291497975708502,0.024291497975708502,1.0
132.png,0.9148239148239149,0.8430188679245283,0.9704604691572546,0.8652207591014718
186.png,0.0,0.0,0.0,0.0
1330.png,0.849802371541502,0.738831615120275,0.7733812949640287,0.9429824561403509
1523.png,0.5763813651137595,0.4048706240487062,0.42765273311897106,0.8837209302325582
2401.png,0.8487644151565074,0.7372638809387522,0.7648456057007126,0.9533678756476683
657.png,0.8585858585858587,0.7522123893805309,0.7742355237475602,0.9635627530364372
29.png,0.9497206703910615,0.9042553191489362,0.9465478841870824,0.952914798206278
2579.png,0.0,0.0,0.0,0.0
2521.png,0.01917808219178082,0.009681881051175657,0.0106544901065449,0.0958904109589041
640.png,0.8897196261682243,0.8013468013468014,0.8040540540540541,0.99581589958159
2058.png,0.0,0.0,0.0,0.0
1981.png,0.9064095292115711,0.828838174273859,0.9975031210986267,0.8305613305613305
2091.png,0.4524367995830076,0.29235432805658473,0.33320537428023034,0.7045454545454546
1204.png,0.9144050104384134,0.8423076923076923,0.8902439024390244,0.9399141630901288
2451.png,0.0,0.0,0.0,0.0
523.png,0.9141355140186916,0.8418504572350726,0.8418504572350726,1.0
1393.png,0.948069241011984,0.9012658227848102,0.9753424657534246,0.9222797927461139
301.png,0.9772256728778468,0.9554655870445344,0.962937776266576,0.9919439579684763
1477.png,0.9012875536480686,0.8203125,0.9859154929577465,0.8300395256916996
2590.png,0.8317107093184979,0.7119047619047619,0.7119047619047619,1.0
1461.png,0.3726235741444867,0.22897196261682243,0.23747980613893377,0.8647058823529412
1145.png,0.9067961165048544,0.8294849023090586,0.8384201077199281,0.9873150105708245
1312.png,0.9321340964840557,0.8728943338437979,0.9405940594059405,0.9238249594813615
763.png,0.9182968929804373,0.8489361702127659,0.9827586206896551,0.8617710583153347
2160.png,0.8703703703703703,0.7704918032786885,0.928395061728395,0.8191721132897604
2468.png,0.8696264975334743,0.7693266832917706,0.8968023255813954,0.8440492476060192
2312.png,0.9009958992384299,0.8198294243070362,0.8630751964085297,0.9424019607843137
1707.png,0.9523809523809523,0.9090909090909091,0.9504950495049505,0.9542743538767395
248.png,0.9262295081967212,0.8625954198473282,0.9354304635761589,0.9172077922077922
441.png,0.8415229417507322,0.7264044943820225,0.7280405405405406,0.9969159599074788
2853.png,0.7293333333333333,0.5739769150052466,0.5958605664488017,0.9398625429553265
793.png,0.6559333795975018,0.48802147872779844,0.5298206278026906,0.8608378870673953
716.png,0.8132973944294699,0.6853422168382798,0.8149081742888009,0.8116929698708751
896.png,0.0,0.0,0.0,0.0
1251.png,0.9615975422427034,0.9260355029585798,0.978125,0.945619335347432
1071.png,0.8918032786885245,0.8047337278106509,0.8242424242424242,0.9714285714285714
1714.png,0.0,0.0,0.0,0.0
2818.png,0.6964448495897904,0.5342657342657343,1.0,0.5342657342657343
2230.png,0.0,0.0,0.0,0.0
1665.png,0.0,0.0,0.0,0.0
2822.png,0.909541511771995,0.8340909090909091,0.9434447300771208,0.8779904306220095
2854.png,0.3548153511947864,0.21566901408450703,0.7469512195121951,0.23266856600189934
2015.png,0.7013630731102849,0.5400763358778626,0.5949544498948843,0.8541247484909457
2685.png,0.8991416309012875,0.8167641325536062,0.8498985801217038,0.9544419134396356
1309.png,0.9262536873156343,0.8626373626373627,0.9905362776025236,0.8698060941828255
589.png,0.7067669172932332,0.5465116279069767,0.5824039653035935,0.8986615678776291
922.png,0.9697322467986031,0.9412429378531073,0.9663573085846868,0.9731308411214953
2279.png,0.8914342629482073,0.8041329739442947,0.8791748526522594,0.9040404040404041
2415.png,0.0,0.0,0.0,0.0
1789.png,0.0,0.0,0.0,0.0
1276.png,0.9733796296296298,0.9481397970687712,0.9524348810872028,0.9952662721893492
1991.png,0.7851458885941646,0.6462882096069869,0.9113300492610837,0.6896551724137931
215.png,0.84593837535014,0.7330097087378641,0.7958792525155726,0.9027173913043478
663.png,0.9695290858725762,0.9408602150537635,0.9408602150537635,1.0
2611.png,0.0,0.0,0.0,0.0
1149.png,0.9477911646586346,0.9007633587786259,0.9147286821705426,0.9833333333333333
2660.png,0.9129984464008286,0.8399237732253454,0.9313259376650819,0.8953783646521076
251.png,0.8839103869653767,0.791970802919708,0.7948717948717948,0.9954128440366973
1231.png,0.5192307692307693,0.35064935064935066,0.3521739130434783,0.9878048780487805
2675.png,0.37666513550757924,0.2320316921335597,0.3153846153846154,0.467502850627138
1879.png,0.708150744960561,0.5481682496607869,0.554945054945055,0.9782082324455206
1345.png,0.8396094839609484,0.7235576923076923,0.7235576923076923,1.0
2164.png,0.9094062708472315,0.8338634695375581,0.9075898801597869,0.9112299465240642
2302.png,0.5939004815409309,0.4223744292237443,0.9024390243902439,0.44258373205741625
2630.png,0.6050917702782712,0.43378607809847197,0.43378607809847197,1.0
1067.png,0.0,0.0,0.0,0.0
1002.png,0.9372262773722627,0.8818681318681318,0.8966480446927374,0.981651376146789
308.png,0.8978216932405121,0.8145884270578647,0.8315307820299501,0.9755978526110298
324.png,0.7038801906058544,0.5430672268907563,0.9681647940074907,0.5529411764705883
1235.png,0.8062015503875968,0.6753246753246753,0.6864686468646864,0.9765258215962441
153.png,0.9591174561972745,0.9214463840399002,0.9560155239327296,0.9622395833333334
1810.png,0.7692307692307692,0.625,0.9883720930232558,0.6296296296296297
1401.png,0.25961538461538464,0.14917127071823205,0.14917127071823205,1.0
1861.png,0.8347226214429434,0.7163295510606809,0.88,0.7938764352104976
2197.png,0.8411097099621689,0.7257889009793254,0.9638728323699421,0.7460850111856824
709.png,0.7224199288256228,0.5654596100278552,0.5970588235294118,0.9144144144144144
2080.png,0.0,0.0,0.0,0.0
1768.png,0.9322947872977831,0.8731762065095399,0.9015063731170336,0.9652605459057072
353.png,0.0,0.0,0.0,0.0
181.png,0.9655455291222315,0.9333862014274386,0.9767634854771784,0.9545823195458232
1801.png,0.5555555555555556,0.38461538461538464,0.38461538461538464,1.0
865.png,0.0,0.0,0.0,0.0
2378.png,0.8574223526534605,0.7504280821917808,0.8257183231276496,0.8916581892166836
605.png,0.9599395313681028,0.9229651162790697,0.9534534534534534,0.9665144596651446
2148.png,0.9305724725943971,0.8701594533029613,0.9009433962264151,0.9622166246851386
940.png,0.9283154121863798,0.8662207357859532,0.946983546617916,0.9103690685413005
545.png,0.9590247206230952,0.9212752114508783,0.9799307958477509,0.9389920424403183
217.png,0.7820247933884298,0.642069550466497,0.9498117942283564,0.6646180860403863
980.png,0.0,0.0,0.0,0.0
888.png,0.14628149969268592,0.07891246684350132,0.07891246684350132,1.0
407.png,0.9473684210526316,0.9,0.9050279329608939,0.9938650306748467
1566.png,0.0,0.0,0.0,0.0
2830.png,0.6242038216560509,0.4537037037037037,1.0,0.4537037037037037
1841.png,0.0,0.0,0.0,0.0
2790.png,0.5594626629790597,0.38837081733406476,0.40736478711162255,0.89281210592686
2847.png,0.8361951485418371,0.7185011709601874,0.7389210019267822,0.9629629629629629
1084.png,0.9284750337381915,0.8664987405541562,0.9913544668587896,0.8730964467005076
1723.png,0.8994708994708994,0.8173076923076923,0.9883720930232558,0.8252427184466019
2454.png,0.7391509433962263,0.5862326973438085,0.5879924953095684,0.9949206349206349
1611.png,0.888621312462372,0.7995666305525461,0.929471032745592,0.8512110726643599
1363.png,0.9175667993177942,0.8476890756302521,0.8548728813559322,0.9901840490797545
2717.png,0.8115804461319412,0.6829073482428115,0.9115138592750534,0.7313943541488451
33.png,0.7692307692307693,0.625,0.6261180679785331,0.9971509971509972
2496.png,0.0,0.0,0.0,0.0
2169.png,0.0,0.0,0.0,0.0
2222.png,0.8828775267538643,0.7903139968068121,0.9357277882797732,0.8356781091727631
1146.png,0.9699179580674567,0.9415929203539823,0.9602888086642599,0.9797421731123389
1893.png,0.6705128205128206,0.5043394406943105,0.7407932011331445,0.6124121779859485
2499.png,0.864963503649635,0.7620578778135049,0.9518072289156626,0.7926421404682275
1236.png,0.0,0.0,0.0,0.0
1250.png,0.9467680608365019,0.8989169675090253,0.9343339587242027,0.9595375722543352
2923.png,0.8706928492034086,0.770997375328084,0.9991496598639455,0.7715036112934996
1591.png,0.8917954815695601,0.8047210300429185,0.8761682242990654,0.9079903147699758
1894.png,0.6982078853046595,0.5363436123348018,0.6484687083888149,0.7562111801242236
107.png,0.9589238529906318,0.9210890632210429,0.960538979788258,0.9573141486810551
1675.png,0.7383177570093459,0.5851851851851851,0.6422764227642277,0.8681318681318682
429.png,0.9647377938517179,0.9318777292576419,0.9509803921568627,0.9788990825688073
344.png,0.9534510433386838,0.911042944785276,0.9324960753532182,0.9753694581280788
2667.png,0.8904028436018958,0.802455953016551,0.8102425876010781,0.9881656804733728
367.png,0.9690909090909091,0.9400352733686067,0.9797794117647058,0.9586330935251799
